index,pollen_score,tagid,starttime,endtime,event
1231950,0.0156231256156164,1607,2017-06-26 11:52:20.300,2017-06-26 11:52:22.950,entering
1232061,0.0009885860670291,1607,2017-06-26 11:52:47.650,2017-06-26 11:52:48.500,leaving
1232064,0.0004538285846348,1607,2017-06-26 11:52:48.750,2017-06-26 11:52:49.800,leaving
1232105,0.0001800491252762,1607,2017-06-26 11:53:02.900,2017-06-26 11:53:04.500,NV
1232118,0.0548275625394663,1607,2017-06-26 11:53:04.900,2017-06-26 11:53:05.300,entering
1232125,0.0248672831478897,1607,2017-06-26 11:53:06.100,2017-06-26 11:53:06.800,NV
1232842,0.0314384584317558,1607,2017-06-26 11:55:43.950,2017-06-26 11:55:45.500,leaving
1232871,0.0003403995816395,1607,2017-06-26 11:55:50.550,2017-06-26 11:55:58.450,NV
1232919,0.0095173985724534,1607,2017-06-26 11:55:59.500,2017-06-26 11:56:03.250,NV
1232955,0.0015321987764746,1607,2017-06-26 11:56:03.500,2017-06-26 11:56:32.650,entering
1233089,5.919203410582879e-06,1607,2017-06-26 11:56:33.250,2017-06-26 11:56:35.200,entering
1233149,0.018358518269232,1607,2017-06-26 11:56:47.200,2017-06-26 11:56:48.150,leaving
1233196,0.0233065009073198,1607,2017-06-26 11:56:59.000,2017-06-26 11:57:01.750,entering
1233682,0.0013742248981951,1607,2017-06-26 11:59:08.800,2017-06-26 11:59:09.900,leaving
1233686,2.2048528254968248e-05,1607,2017-06-26 11:59:09.950,2017-06-26 11:59:10.250,leaving
1233702,0.0002483955102096,1607,2017-06-26 11:59:19.750,2017-06-26 11:59:21.900,entering
1233723,0.000888493665274,1607,2017-06-26 11:59:31.700,2017-06-26 11:59:46.100,leaving
1233780,2.415364975139362e-05,1607,2017-06-26 11:59:48.400,2017-06-26 11:59:53.700,entering
1234067,0.0001299086440223,1607,2017-06-26 12:01:01.150,2017-06-26 12:01:01.700,leaving
1234074,2.2294722590991495e-05,1607,2017-06-26 12:01:05.350,2017-06-26 12:01:07.150,leaving
1234079,0.0001359134296087,1607,2017-06-26 12:01:07.200,2017-06-26 12:01:07.800,entering
1234171,0.0013456345253796,1607,2017-06-26 12:01:43.550,2017-06-26 12:01:45.000,leaving
1234191,1.3081003067338642e-05,1607,2017-06-26 12:01:50.100,2017-06-26 12:01:51.900,entering
1253034,0.0001416207443598,1607,2017-06-26 13:14:10.700,2017-06-26 13:14:10.850,leaving
1253035,0.0150225243877715,1607,2017-06-26 13:14:10.900,2017-06-26 13:14:12.450,leaving
1253049,0.0073262960156987,1607,2017-06-26 13:14:12.550,2017-06-26 13:14:14.000,leaving
1255472,5.483681623790845e-05,1607,2017-06-26 13:17:54.200,2017-06-26 13:17:55.850,leaving
1289647,0.0297652361092443,1607,2017-06-26 14:57:37.650,2017-06-26 14:57:38.850,leaving
1289888,8.224970550622396e-05,1607,2017-06-26 14:58:13.700,2017-06-26 14:58:36.100,entering
1293133,3.115033632053448e-05,1607,2017-06-26 15:08:00.700,2017-06-26 15:08:02.800,leaving
1293260,1.905771315976477e-05,1607,2017-06-26 15:08:31.100,2017-06-26 15:08:46.850,entering
1293338,2.5859712695849857e-08,1607,2017-06-26 15:08:48.300,2017-06-26 15:08:49.050,entering
1293346,5.843787822724016e-05,1607,2017-06-26 15:08:51.050,2017-06-26 15:08:56.900,entering
1293380,0.0076431044669586,1607,2017-06-26 15:08:57.750,2017-06-26 15:09:06.800,NV
1293481,0.0001132428327477,1607,2017-06-26 15:09:20.950,2017-06-26 15:09:23.450,leaving
1293487,0.0021820167760717,1607,2017-06-26 15:09:23.650,2017-06-26 15:09:24.800,leaving
1293495,4.498064804785006e-06,1607,2017-06-26 15:09:26.300,2017-06-26 15:09:26.700,NV
1293552,1.4927333064461378e-05,1607,2017-06-26 15:09:38.500,2017-06-26 15:09:40.750,NV
1293562,0.0002615536699083,1607,2017-06-26 15:09:41.000,2017-06-26 15:10:11.250,entering
1294292,0.0058458530851964,1607,2017-06-26 15:11:56.300,2017-06-26 15:11:56.500,leaving
1294297,0.0005973261245367,1607,2017-06-26 15:11:56.550,2017-06-26 15:11:58.050,leaving
1294350,0.0207023416204111,1607,2017-06-26 15:12:06.150,2017-06-26 15:12:15.400,entering
1313080,0.001243823774197,1607,2017-06-26 16:05:52.450,2017-06-26 16:05:54.350,leaving
1313105,0.0293144953167483,1607,2017-06-26 16:05:57.200,2017-06-26 16:06:00.450,entering
1313115,7.245790764349724e-05,1607,2017-06-26 16:06:01.050,2017-06-26 16:06:01.250,leaving
1313117,1.779243260102703e-06,1607,2017-06-26 16:06:01.350,2017-06-26 16:06:01.550,leaving
1313120,1.509059654316056e-07,1607,2017-06-26 16:06:01.700,2017-06-26 16:06:02.100,NV
1313159,3.310282181701041e-07,1607,2017-06-26 16:06:05.750,2017-06-26 16:06:05.950,leaving
1313162,0.0012884025756251,1607,2017-06-26 16:06:06.150,2017-06-26 16:06:08.100,NV
1313175,0.0015873530865064,1607,2017-06-26 16:06:08.350,2017-06-26 16:06:08.500,leaving
1313187,0.0101121896674075,1607,2017-06-26 16:06:09.550,2017-06-26 16:06:11.250,leaving
1313227,1.0146311759781554e-05,1607,2017-06-26 16:06:12.700,2017-06-26 16:06:16.650,NV
1313407,5.888017487703979e-05,1607,2017-06-26 16:06:33.100,2017-06-26 16:06:34.750,NV
1313414,4.80894439145764e-08,1607,2017-06-26 16:06:34.900,2017-06-26 16:06:35.100,entering
1313419,0.0093032812481562,1607,2017-06-26 16:06:35.350,2017-06-26 16:06:50.150,entering
1313526,0.000815246702908,1607,2017-06-26 16:06:50.100,2017-06-26 16:06:55.950,entering
1313568,1.315278187282417e-05,1607,2017-06-26 16:06:55.650,2017-06-26 16:06:56.550,entering
1313635,0.0192100779692672,1607,2017-06-26 16:07:03.950,2017-06-26 16:07:05.250,leaving
1313769,4.210371906165663e-05,1607,2017-06-26 16:07:31.600,2017-06-26 16:07:32.400,NV
1313779,0.0011922176064035,1607,2017-06-26 16:07:32.650,2017-06-26 16:07:34.050,NV
1313791,0.0050744486318181,1607,2017-06-26 16:07:34.300,2017-06-26 16:08:10.550,entering
1314056,0.0007219573393559,1607,2017-06-26 16:08:15.200,2017-06-26 16:08:16.150,NV
1314076,0.0130327800106434,1607,2017-06-26 16:08:18.500,2017-06-26 16:08:20.350,leaving
1314080,2.6725674907096646e-06,1607,2017-06-26 16:08:20.400,2017-06-26 16:08:21.050,NV
1314157,0.0020147873031243,1607,2017-06-26 16:08:33.600,2017-06-26 16:08:34.100,NV
1314163,0.0020992194987216,1607,2017-06-26 16:08:34.600,2017-06-26 16:08:39.150,entering
1314196,1.3988314586742522e-05,1607,2017-06-26 16:08:39.400,2017-06-26 16:08:46.800,leaving
1314267,0.0153449299152617,1607,2017-06-26 16:08:50.050,2017-06-26 16:08:50.550,leaving
1314359,0.0070683209762233,1607,2017-06-26 16:09:05.000,2017-06-26 16:09:14.750,leaving
1314381,0.0001463002829967,1607,2017-06-26 16:09:14.500,2017-06-26 16:09:50.950,entering
1314626,0.010054374299521,1607,2017-06-26 16:09:57.100,2017-06-26 16:10:00.500,leaving
1314643,0.0002523997299679,1607,2017-06-26 16:10:00.800,2017-06-26 16:10:05.100,NV
1314796,1.606225540791537e-05,1607,2017-06-26 16:10:26.000,2017-06-26 16:10:38.300,entering
1314906,7.760184003909013e-05,1607,2017-06-26 16:10:39.300,2017-06-26 16:11:12.200,entering
1315233,0.0002260131250487,1607,2017-06-26 16:11:28.600,2017-06-26 16:11:31.750,leaving
1315281,0.011842676518741,1607,2017-06-26 16:11:34.450,2017-06-26 16:11:39.400,entering
1315361,0.0013523480502616,1607,2017-06-26 16:11:43.100,2017-06-26 16:11:43.550,NV
1315372,0.0645994491344845,1607,2017-06-26 16:11:44.150,2017-06-26 16:11:44.800,leaving
1315380,0.0019013156897628,1607,2017-06-26 16:11:44.950,2017-06-26 16:11:45.850,leaving
1315553,3.871612766782783e-06,1607,2017-06-26 16:12:04.800,2017-06-26 16:12:07.100,leaving
1315577,2.0476238715163856e-06,1607,2017-06-26 16:12:07.400,2017-06-26 16:12:22.000,leaving
1315832,0.0003427941846263,1607,2017-06-26 16:12:45.300,2017-06-26 16:13:20.350,entering
1316023,0.0018938236131145,1607,2017-06-26 16:13:20.600,2017-06-26 16:13:32.300,NV
1316117,0.0364272553101221,1607,2017-06-26 16:13:34.750,2017-06-26 16:13:36.300,leaving
1316152,2.496000652949896e-06,1607,2017-06-26 16:13:40.350,2017-06-26 16:13:40.750,NV
1316155,0.0443012871932179,1607,2017-06-26 16:13:40.850,2017-06-26 16:13:41.550,NV
1316997,0.0012272023258874,1607,2017-06-26 16:15:57.850,2017-06-26 16:15:58.150,NV
1317005,0.0014637425347475,1607,2017-06-26 16:15:58.800,2017-06-26 16:16:02.350,NV
1317047,0.0003817142455329,1607,2017-06-26 16:16:02.750,2017-06-26 16:16:48.250,entering
1317415,1.1624755870004616e-05,1607,2017-06-26 16:16:48.800,2017-06-26 16:16:50.350,leaving
1317430,0.00419732716925,1607,2017-06-26 16:16:51.050,2017-06-26 16:16:52.750,leaving
1317544,0.0662177427692605,1607,2017-06-26 16:17:01.750,2017-06-26 16:17:03.200,NV
1317570,0.0007281823468608,1607,2017-06-26 16:17:03.750,2017-06-26 16:17:04.900,NV
1317587,7.819303485786903e-05,1607,2017-06-26 16:17:04.700,2017-06-26 16:17:05.550,NV
1318101,0.0003275927247216,1607,2017-06-26 16:17:50.050,2017-06-26 16:17:52.300,NV
1318203,0.0001135635558514,1607,2017-06-26 16:18:03.000,2017-06-26 16:18:03.550,NV
1318206,2.3207600016378664e-05,1607,2017-06-26 16:18:03.900,2017-06-26 16:18:05.500,NV
1318490,4.217933596500294e-06,1607,2017-06-26 16:18:34.350,2017-06-26 16:18:34.750,NV
1318500,1.5323092232202655e-05,1607,2017-06-26 16:18:35.050,2017-06-26 16:18:41.100,NV
1318587,5.9570448479560015e-05,1607,2017-06-26 16:18:41.400,2017-06-26 16:18:46.150,NV
1318645,0.0006817802528402,1607,2017-06-26 16:18:46.150,2017-06-26 16:19:02.600,entering
1353552,4.200349763006095e-07,1607,2017-06-26 16:52:24.000,2017-06-26 16:52:24.350,NV
1353582,7.967117298171104e-07,1607,2017-06-26 16:52:24.600,2017-06-26 16:52:24.850,NV
1353613,8.955142631804769e-08,1607,2017-06-26 16:52:25.050,2017-06-26 16:52:26.050,entering
1353730,0.0032025501132011,1607,2017-06-26 16:52:27.250,2017-06-26 16:52:27.350,entering
1353838,0.0002997191157531,1607,2017-06-26 16:52:29.500,2017-06-26 16:52:30.350,entering
1354506,0.0387239259408814,1607,2017-06-26 16:52:46.300,2017-06-26 16:52:47.700,entering
1357295,0.0001466645864711,1607,2017-06-26 16:53:56.600,2017-06-26 16:53:57.700,entering
1357360,5.990654952952294e-07,1607,2017-06-26 16:53:58.600,2017-06-26 16:53:59.050,NV
1357399,5.391224046799641e-05,1607,2017-06-26 16:54:00.000,2017-06-26 16:54:02.450,entering
1357869,1.1663935161720929e-05,1607,2017-06-26 16:54:12.250,2017-06-26 16:54:12.350,leaving
1361430,4.499901354000158e-07,1607,2017-06-26 16:55:18.750,2017-06-26 16:55:19.300,leaving
1361542,0.0004593146669132,1607,2017-06-26 16:55:20.850,2017-06-26 16:55:21.450,entering
1361582,7.204159122522642e-05,1607,2017-06-26 16:55:21.600,2017-06-26 16:55:22.600,entering
1362004,0.0885056278136459,1607,2017-06-26 16:55:31.100,2017-06-26 16:55:32.450,entering
1362966,0.0051112385646013,1607,2017-06-26 16:55:52.800,2017-06-26 16:55:53.600,leaving
1365306,1.057006747126432e-05,1607,2017-06-26 16:56:45.300,2017-06-26 16:56:46.550,leaving
1384284,1.4629801768177111e-10,1607,2017-06-26 17:04:27.000,2017-06-26 17:04:27.100,entering
1387524,0.0002369835851175,1607,2017-06-26 17:05:39.700,2017-06-26 17:05:41.650,entering
1387743,2.4265632459034383e-06,1607,2017-06-26 17:05:43.600,2017-06-26 17:05:43.850,entering
1388591,9.793993812585304e-06,1607,2017-06-26 17:06:00.350,2017-06-26 17:06:00.700,NV
1392034,0.0002449126804043,1607,2017-06-26 17:07:24.550,2017-06-26 17:07:24.850,leaving
1392047,5.423167801820952e-05,1607,2017-06-26 17:07:24.900,2017-06-26 17:07:25.900,leaving
1402933,0.1425914670693979,1607,2017-06-26 17:11:45.550,2017-06-26 17:11:45.850,leaving
1406592,0.001348189728071,1607,2017-06-26 17:13:19.050,2017-06-26 17:13:20.150,entering
1413976,3.828559918194841e-05,1607,2017-06-26 17:17:13.400,2017-06-26 17:17:14.200,entering
1414010,2.404075580874146e-07,1607,2017-06-26 17:17:14.650,2017-06-26 17:17:14.900,entering
1414045,0.0001374633346403,1607,2017-06-26 17:17:15.950,2017-06-26 17:17:18.200,entering
1416840,4.3647961926277885e-06,1607,2017-06-26 17:18:37.400,2017-06-26 17:18:37.500,leaving
1416847,0.0773559469987451,1607,2017-06-26 17:18:37.550,2017-06-26 17:18:38.350,leaving
1416897,0.000280798803542,1607,2017-06-26 17:18:39.000,2017-06-26 17:18:39.500,leaving
1417474,0.0015399811197363,1607,2017-06-26 17:18:57.550,2017-06-26 17:18:58.900,NV
1417535,0.0004619023244867,1607,2017-06-26 17:18:59.900,2017-06-26 17:19:01.050,NV
1417759,0.0266945512798467,1607,2017-06-26 17:19:09.600,2017-06-26 17:19:11.300,NV
1417791,2.8633276833084365e-05,1607,2017-06-26 17:19:11.550,2017-06-26 17:19:12.300,NV
1417843,0.003457311432329,1607,2017-06-26 17:19:14.850,2017-06-26 17:19:15.700,leaving
1418589,0.0153611540308845,1607,2017-06-26 17:19:39.450,2017-06-26 17:19:40.350,leaving
1418646,1.032455676508448e-09,1607,2017-06-26 17:19:41.250,2017-06-26 17:19:41.300,entering
1419180,0.0864303755858297,1607,2017-06-26 17:20:08.250,2017-06-26 17:20:08.800,leaving
1420237,1.334526840656244e-06,1607,2017-06-26 17:20:51.450,2017-06-26 17:20:52.700,leaving
1425805,0.0556436000798685,1607,2017-06-26 17:24:48.550,2017-06-26 17:24:49.150,leaving
1455925,2.944771860419193e-06,1607,2017-06-26 17:51:42.100,2017-06-26 17:51:42.300,entering
1455933,0.0012049089174676,1607,2017-06-26 17:51:42.450,2017-06-26 17:51:42.700,NV
1460356,0.0031085644777123,1607,2017-06-26 17:57:37.150,2017-06-26 17:57:41.400,leaving
1463609,0.0692731576891532,1607,2017-06-27 08:04:20.100,2017-06-27 08:04:20.250,entering
1465641,0.0089943000803742,1607,2017-06-27 08:10:07.300,2017-06-27 08:10:07.850,NV
1465644,0.0029083234264308,1607,2017-06-27 08:10:07.900,2017-06-27 08:10:09.050,leaving
1469904,0.0067578523252833,1607,2017-06-27 08:22:37.900,2017-06-27 08:22:39.550,entering
1495910,4.059109379643063e-06,1607,2017-06-27 09:05:53.400,2017-06-27 09:05:54.000,entering
1525842,0.0045927924883634,1607,2017-06-27 09:52:38.700,2017-06-27 09:52:41.000,leaving
1526019,0.0005021145395598,1607,2017-06-27 09:52:52.100,2017-06-27 09:52:56.700,entering
1526496,0.0043939654485757,1607,2017-06-27 09:53:26.250,2017-06-27 09:53:28.200,leaving
1526526,0.0134577913726788,1607,2017-06-27 09:53:32.250,2017-06-27 09:53:33.950,NV
1526563,0.0103031689176283,1607,2017-06-27 09:53:38.650,2017-06-27 09:53:41.400,entering
1526655,6.7347776198995055e-06,1607,2017-06-27 09:53:48.650,2017-06-27 09:53:49.600,leaving
1527905,0.0415940978186433,1607,2017-06-27 09:55:52.900,2017-06-27 09:55:55.400,entering
1532170,0.0229700845006589,1607,2017-06-27 10:03:25.450,2017-06-27 10:03:28.400,NV
1532192,3.126781898676878e-09,1607,2017-06-27 10:03:27.700,2017-06-27 10:03:27.900,leaving
1533918,0.0003654767559504,1607,2017-06-27 10:06:31.000,2017-06-27 10:06:32.800,entering
1539413,0.0001530176349388,1607,2017-06-27 10:17:59.950,2017-06-27 10:18:01.100,entering
1539424,4.170643319240245e-05,1607,2017-06-27 10:18:01.450,2017-06-27 10:18:17.100,entering
1540234,0.0017100757525823,1607,2017-06-27 10:19:43.700,2017-06-27 10:19:44.750,NV
1540637,0.0145003723044497,1607,2017-06-27 10:20:37.500,2017-06-27 10:20:40.000,entering
1540686,0.0002386074525703,1607,2017-06-27 10:20:43.000,2017-06-27 10:20:52.100,NV
1540871,0.0046497881405978,1607,2017-06-27 10:21:07.050,2017-06-27 10:21:13.400,leaving
1540914,5.435682221976484e-07,1607,2017-06-27 10:21:13.650,2017-06-27 10:21:19.550,NV
1541116,0.0081134663647389,1607,2017-06-27 10:21:45.750,2017-06-27 10:21:45.950,entering
1541124,0.0001054798447083,1607,2017-06-27 10:21:46.900,2017-06-27 10:21:47.800,entering
1541134,0.011328789553118,1607,2017-06-27 10:21:47.600,2017-06-27 10:21:49.850,entering
1546604,0.0068481713176304,1607,2017-06-27 10:35:52.850,2017-06-27 10:35:53.300,NV
1546610,0.0176572835012614,1607,2017-06-27 10:35:53.450,2017-06-27 10:35:55.950,leaving
1547660,0.0045374128967523,1607,2017-06-27 10:38:40.350,2017-06-27 10:38:40.400,entering
1547663,0.0002054747085075,1607,2017-06-27 10:38:40.850,2017-06-27 10:38:41.650,NV
1550568,0.0274698775374919,1607,2017-06-27 10:47:02.400,2017-06-27 10:47:05.200,leaving
1550654,0.0023176660123168,1607,2017-06-27 10:47:19.950,2017-06-27 10:47:38.200,entering
1551739,0.0052252144153745,1607,2017-06-27 10:50:58.850,2017-06-27 10:51:04.400,entering
1552003,0.2395388677685446,1607,2017-06-27 10:51:49.250,2017-06-27 10:51:49.400,leaving
1552013,0.0088965521183727,1607,2017-06-27 10:51:50.850,2017-06-27 10:51:55.000,NV
1598569,0.0007240966441646,1607,2017-06-27 13:13:09.700,2017-06-27 13:13:12.550,leaving
1598616,7.226878023540836e-06,1607,2017-06-27 13:13:12.550,2017-06-27 13:13:13.200,NV
1598799,7.311256655801513e-05,1607,2017-06-27 13:13:22.650,2017-06-27 13:13:29.750,NV
1598935,2.481461466863344e-09,1607,2017-06-27 13:13:28.850,2017-06-27 13:13:29.000,leaving
1598964,0.0001447430984782,1607,2017-06-27 13:13:30.000,2017-06-27 13:13:31.450,entering
1599082,4.804021500603994e-06,1607,2017-06-27 13:13:33.800,2017-06-27 13:13:33.850,entering
1599254,4.981999882147648e-05,1607,2017-06-27 13:13:40.150,2017-06-27 13:13:40.200,leaving
1599290,5.225252880539496e-06,1607,2017-06-27 13:13:41.650,2017-06-27 13:13:41.950,leaving
1599306,6.007986702716295e-05,1607,2017-06-27 13:13:42.200,2017-06-27 13:13:42.650,leaving
1599642,0.0004344534152096,1607,2017-06-27 13:13:50.650,2017-06-27 13:13:50.800,leaving
1599656,7.701873480782262e-05,1607,2017-06-27 13:13:50.950,2017-06-27 13:13:52.300,entering
1600526,0.0116036935023057,1607,2017-06-27 13:14:24.150,2017-06-27 13:14:25.000,leaving
1600545,1.0628731992312623e-06,1607,2017-06-27 13:14:25.250,2017-06-27 13:14:25.400,leaving
1600549,0.0030271795068828,1607,2017-06-27 13:14:25.550,2017-06-27 13:14:28.400,leaving
1600588,3.5949535162172693e-07,1607,2017-06-27 13:14:27.050,2017-06-27 13:14:28.800,NV
1601667,7.527615786567006e-05,1607,2017-06-27 13:15:33.000,2017-06-27 13:15:33.300,NV
1601683,0.0793682091402863,1607,2017-06-27 13:15:33.650,2017-06-27 13:15:34.200,entering
1649806,0.0001575324513645,1607,2017-06-27 15:51:41.900,2017-06-27 15:51:52.000,entering
1649858,2.8267104212886807e-09,1607,2017-06-27 15:51:52.450,2017-06-27 15:51:52.500,entering
1649861,2.7970568130664982e-06,1607,2017-06-27 15:51:52.750,2017-06-27 15:51:53.550,entering
1649869,8.432393347558765e-05,1607,2017-06-27 15:51:53.900,2017-06-27 15:51:57.150,entering
1649888,7.323796702490761e-10,1607,2017-06-27 15:51:57.700,2017-06-27 15:51:58.900,entering
1649894,5.584125939428475e-10,1607,2017-06-27 15:51:59.150,2017-06-27 15:51:59.200,entering
1649905,3.050158534202071e-09,1607,2017-06-27 15:52:00.850,2017-06-27 15:52:02.000,entering
1649916,1.763351884830951e-06,1607,2017-06-27 15:52:02.250,2017-06-27 15:52:04.800,entering
1649927,5.420673762923885e-07,1607,2017-06-27 15:52:05.150,2017-06-27 15:52:06.650,entering
1649939,9.20124693992344e-09,1607,2017-06-27 15:52:07.400,2017-06-27 15:52:07.950,entering
1649946,6.0621505393825305e-09,1607,2017-06-27 15:52:10.650,2017-06-27 15:52:11.600,entering
1649951,1.7857540693973432e-05,1607,2017-06-27 15:52:11.850,2017-06-27 15:52:15.400,entering
1650013,0.0043691625152262,1607,2017-06-27 15:52:20.650,2017-06-27 15:53:23.200,NV
1650454,0.0046142708946658,1607,2017-06-27 15:53:58.450,2017-06-27 15:53:58.950,leaving
1650458,2.5094047136740253e-06,1607,2017-06-27 15:53:59.100,2017-06-27 15:53:59.400,NV
1650470,0.0016506862764963,1607,2017-06-27 15:54:01.850,2017-06-27 15:54:02.400,NV
1650608,0.0014249620229594,1607,2017-06-27 15:54:35.650,2017-06-27 15:54:42.150,entering
1650646,0.002703783996045,1607,2017-06-27 15:54:42.100,2017-06-27 15:55:12.200,entering
1651305,0.0033143348948805,1607,2017-06-27 15:56:30.100,2017-06-27 15:56:34.850,leaving
1651361,0.0010350332891711,1607,2017-06-27 15:56:35.350,2017-06-27 15:56:55.700,entering
1651538,0.0002431030205107,1607,2017-06-27 15:57:10.800,2017-06-27 15:57:11.200,leaving
1651541,0.0004643294232908,1607,2017-06-27 15:57:11.250,2017-06-27 15:57:12.000,leaving
1651561,0.0063834482238685,1607,2017-06-27 15:57:16.200,2017-06-27 15:57:26.500,leaving
1651621,0.0002733856042988,1607,2017-06-27 15:57:27.800,2017-06-27 15:57:41.850,leaving
1651714,1.9988584271786117e-05,1607,2017-06-27 15:57:41.850,2017-06-27 15:57:44.000,leaving
1651732,0.0007745275482419,1607,2017-06-27 15:57:44.650,2017-06-27 15:57:46.750,NV
1651850,7.901312001652842e-05,1607,2017-06-27 15:58:05.250,2017-06-27 15:58:05.800,leaving
1651859,7.758474521875997e-06,1607,2017-06-27 15:58:06.350,2017-06-27 15:58:08.200,leaving
1651867,3.296461692954729e-05,1607,2017-06-27 15:58:08.250,2017-06-27 15:58:08.400,leaving
1651870,8.899934164219303e-05,1607,2017-06-27 15:58:08.450,2017-06-27 15:58:08.600,leaving
1651883,0.0343503039243381,1607,2017-06-27 15:58:11.850,2017-06-27 15:58:13.050,entering
1652313,2.9158794405080105e-07,1607,2017-06-27 15:58:38.850,2017-06-27 15:58:39.550,entering
1652399,5.712162656629216e-06,1607,2017-06-27 15:58:42.450,2017-06-27 15:58:42.900,NV
1652875,0.0413370228713915,1607,2017-06-27 15:59:11.450,2017-06-27 15:59:17.600,entering
1652913,0.0027656321651139,1607,2017-06-27 15:59:18.650,2017-06-27 15:59:26.150,entering
1653100,1.2104427678597907e-05,1607,2017-06-27 15:59:35.800,2017-06-27 15:59:36.750,entering
1653110,4.8324951017268345e-06,1607,2017-06-27 15:59:36.850,2017-06-27 15:59:41.550,entering
1653891,6.870966986768265e-06,1607,2017-06-27 16:01:16.650,2017-06-27 16:01:17.550,entering
1653926,0.001427853610002,1607,2017-06-27 16:01:22.500,2017-06-27 16:01:23.600,NV
1653943,2.532501122513391e-07,1607,2017-06-27 16:01:23.950,2017-06-27 16:01:24.200,NV
1654182,1.5689046170691557e-07,1607,2017-06-27 16:01:56.650,2017-06-27 16:01:56.850,leaving
1654184,4.5063350824998e-06,1607,2017-06-27 16:01:57.100,2017-06-27 16:01:59.050,leaving
1654193,0.0001504928770709,1607,2017-06-27 16:01:59.350,2017-06-27 16:02:02.350,entering
1654357,0.00055180086527,1607,2017-06-27 16:02:25.050,2017-06-27 16:02:25.650,NV
1654359,9.289535293359024e-05,1607,2017-06-27 16:02:25.750,2017-06-27 16:02:27.300,NV
1654370,0.0092330774886684,1607,2017-06-27 16:02:27.650,2017-06-27 16:02:29.450,NV
1654378,5.301151576622824e-05,1607,2017-06-27 16:02:29.750,2017-06-27 16:02:30.800,NV
1654466,3.812366178382654e-05,1607,2017-06-27 16:02:39.100,2017-06-27 16:02:40.300,NV
1654696,0.0003429452415413,1607,2017-06-27 16:03:13.900,2017-06-27 16:03:17.600,leaving
1654721,0.0082261240236524,1607,2017-06-27 16:03:17.900,2017-06-27 16:03:18.200,NV
1654723,1.5515031795403582e-06,1607,2017-06-27 16:03:18.550,2017-06-27 16:03:22.000,NV
1654749,8.42162755019027e-05,1607,2017-06-27 16:03:22.250,2017-06-27 16:03:22.700,NV
1655953,2.241180352413608e-09,1607,2017-06-27 16:07:10.100,2017-06-27 16:07:10.150,entering
1655954,6.163533579695013e-05,1607,2017-06-27 16:07:10.250,2017-06-27 16:07:10.400,entering
1655957,4.4962460212148135e-05,1607,2017-06-27 16:07:10.450,2017-06-27 16:07:11.100,entering
1714191,0.0033192466804928,1607,2017-06-28 08:08:34.450,2017-06-28 08:08:35.150,entering
1755553,2.596124409137701e-05,1607,2017-06-28 09:56:08.400,2017-06-28 09:56:08.550,leaving
1755730,6.343899725164423e-05,1607,2017-06-28 09:56:37.600,2017-06-28 09:56:38.400,leaving
1755751,1.3114026599506287e-05,1607,2017-06-28 09:56:40.400,2017-06-28 09:56:46.350,NV
1755782,1.671868936151551e-08,1607,2017-06-28 09:56:46.050,2017-06-28 09:56:50.500,entering
1755817,2.6582629936789466e-05,1607,2017-06-28 09:56:51.300,2017-06-28 09:57:02.250,entering
1755896,1.7029903431524705e-05,1607,2017-06-28 09:57:02.750,2017-06-28 09:57:03.350,NV
1755915,3.673549472738297e-05,1607,2017-06-28 09:57:03.800,2017-06-28 09:57:07.500,NV
1755979,0.0018718097977721,1607,2017-06-28 09:57:09.450,2017-06-28 09:57:13.800,entering
1757186,0.0008627285360394,1607,2017-06-28 09:58:59.350,2017-06-28 09:59:02.400,leaving
1757370,0.0002757283577042,1607,2017-06-28 09:59:12.100,2017-06-28 09:59:13.500,leaving
1757392,1.0309393390648436e-07,1607,2017-06-28 09:59:12.950,2017-06-28 09:59:15.550,NV
1757442,1.178444139921225e-06,1607,2017-06-28 09:59:15.800,2017-06-28 09:59:17.800,entering
1757544,1.579173599778005e-05,1607,2017-06-28 09:59:21.000,2017-06-28 09:59:28.100,entering
1757666,0.0005565669208604,1607,2017-06-28 09:59:29.850,2017-06-28 09:59:33.250,entering
1757774,0.0001188399163411,1607,2017-06-28 09:59:40.450,2017-06-28 09:59:40.750,NV
1762700,2.329124006618131e-06,1607,2017-06-28 10:06:48.600,2017-06-28 10:07:14.750,entering
1763909,1.3202216896601726e-05,1607,2017-06-28 10:09:26.300,2017-06-28 10:09:26.450,entering
1763911,0.0041984291734787,1607,2017-06-28 10:09:26.500,2017-06-28 10:09:27.650,entering
1763922,0.0001051017617132,1607,2017-06-28 10:09:28.550,2017-06-28 10:09:29.350,entering
1763932,0.0001123821507962,1607,2017-06-28 10:09:29.600,2017-06-28 10:09:33.050,entering
1763968,0.0018249785736639,1607,2017-06-28 10:09:33.100,2017-06-28 10:09:38.450,leaving
1764011,5.833375923175039e-05,1607,2017-06-28 10:09:38.750,2017-06-28 10:09:40.350,leaving
1764052,0.002249605032518,1607,2017-06-28 10:09:44.150,2017-06-28 10:09:45.200,leaving
1764057,5.914675152339634e-05,1607,2017-06-28 10:09:45.050,2017-06-28 10:09:46.300,leaving
1764121,0.0099484342156569,1607,2017-06-28 10:09:52.100,2017-06-28 10:09:57.300,entering
1764142,0.0739561296119288,1607,2017-06-28 10:09:57.350,2017-06-28 10:09:58.600,NV
